graph,alpha_log2,eps_log2,alpha,eps,n,edges,status,triv,lvl0_over_eps,W_push,W_WY,W_target,E_expansions,tightenings,winner,ratio_to_target,err_push_over_eps,err_wy_over_eps,push_maxrd_over_eps,const_push,const_wy,wy_S,wy_volS,wy_nnzlu,wy_C_adj,wy_R_adj,wy_C_rec,wy_C_resp,push_C_adj,push_R_adj,n_push,wall_push,wall_wy
btree,-10,-3,0.0009765625,0.125,15,14,ok,1,0.29458502747116116,4,12,256.0,1,0,push,0.015625,0.288727559819794,0.287340814426139,0.9986982345581055,0.00048828125,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
btree,-10,-4,0.0009765625,0.0625,31,30,ok,1,0.2889364552529471,36,12,512.0,1,0,WY,0.0234375,0.2693870793573484,0.27386106220358825,0.8571144818578077,0.002197265625,0.046875,1,2,2,2,2,2,6,8,28,14,0.0,0.0
btree,-10,-5,0.0009765625,0.03125,63,62,ok,1,0.30900645203409144,102,12,1024.0,1,0,WY,0.01171875,0.26309109667672614,0.2783300228103067,0.9815153360727238,0.00311279296875,0.01171875,1,2,2,2,2,2,6,20,82,37,0.0,0.0
btree,-10,-6,0.0009765625,0.015625,127,126,ok,1,0.3644144418107077,298,12,2048.0,1,0,WY,0.005859375,0.2612318824509296,0.3025657896930356,0.9316855743468798,0.004547119140625,0.0029296875,1,2,2,2,2,2,6,44,254,104,0.0,0.0
btree,-10,-7,0.0009765625,0.0078125,255,254,ok,1,0.48378850563168957,766,12,4096.0,1,0,WY,0.0029296875,0.2621359693460397,0.35961213907378486,0.9757451649444078,0.0058441162109375,0.000732421875,1,2,2,2,2,2,6,92,674,262,0.0,0.0
btree,-10,-8,0.0009765625,0.00390625,511,510,ok,1,0.7280465264541125,1994,12,8192.0,1,0,WY,0.00146484375,0.2595243312427361,0.4792255030454208,0.775080384011185,0.00760650634765625,0.00018310546875,1,2,2,2,2,2,6,188,1806,675,0.0,0.0
btree,-10,-9,0.0009765625,0.001953125,1023,1022,ok,0,1.2206227593512333,4506,12,16384.0,1,0,WY,0.000732421875,0.26212167361567384,0.7225203600537775,0.8788580066391022,0.008594512939453125,4.57763671875e-05,1,2,2,2,2,2,6,380,4126,1515,0.0,0.0
btree,-10,-10,0.0009765625,0.0009765625,2047,2046,ok,0,2.2091241943954785,9050,82,32768.0,4,2,WY,0.00250244140625,0.2634697707248659,0.7176919063751425,0.9452563433613689,0.008630752563476562,7.82012939453125e-05,3,8,10,8,12,14,48,764,8286,3033,0.0,0.001
btree,-10,-11,0.0009765625,0.00048828125,4095,4094,ok,0,4.189115848689206,19698,238,65536.0,5,2,WY,0.003631591796875,0.2690426789849667,0.7132172189204079,0.982733772428369,0.009392738342285156,5.6743621826171875e-05,7,20,26,20,28,40,150,1532,18166,6585,0.0,0.002
btree,-10,-12,0.0009765625,0.000244140625,8191,8190,ok,0,8.151897076746689,42162,604,131072.0,6,2,WY,0.004608154296875,0.27072378752421145,0.7089282268146788,0.9872135418593168,0.010052204132080078,3.600120544433594e-05,15,44,58,44,62,102,396,3068,39094,14077,0.0,0.003
btree,-10,-13,0.0009765625,0.0001220703125,16383,16382,ok,0,16.080148921144776,89694,1356,262144.0,7,2,WY,0.0051727294921875,0.2685009898881976,0.7047425188213636,0.9889869465334865,0.010692358016967773,2.0205974578857422e-05,31,92,122,92,128,230,906,6140,83554,29926,0.0,0.004
btree,-11,-3,0.00048828125,0.125,15,14,ok,1,0.2901541432251904,4,12,362.0386719675123,1,0,push,0.011048543456039806,0.2872249325623486,0.28652947702414033,0.999349037806193,0.000244140625,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
btree,-11,-4,0.00048828125,0.0625,31,30,ok,1,0.27782000907559873,36,12,724.0773439350246,1,0,WY,0.01657281518405971,0.26803784801433184,0.27027513365701117,0.8586293871362641,0.0010986328125,0.046875,1,2,2,2,2,2,6,8,28,14,0.0,0.0
btree,-11,-5,0.00048828125,0.03125,63,62,ok,1,0.2835936897143262,102,12,1448.1546878700492,1,0,WY,0.008286407592029855,0.2606080375345242,0.2682381388493671,0.9854131853892643,0.001556396484375,0.01171875,1,2,2,2,2,2,6,20,82,37,0.0,0.0
btree,-11,-6,0.00048828125,0.015625,127,126,ok,1,0.30934804230171314,298,12,2896.3093757400984,1,0,WY,0.004143203796014927,0.25766511571236383,0.278385021336693,0.9390812986902043,0.0022735595703125,0.0029296875,1,2,2,2,2,2,6,44,254,104,0.0,0.0
btree,-11,-7,0.00048828125,0.0078125,255,254,ok,1,0.36825926818988525,766,12,5792.618751480197,1,0,WY,0.0020716018980074637,0.2571766102397302,0.3060885395803982,0.9862672387842593,0.00292205810546875,0.000732421875,1,2,2,2,2,2,6,92,674,262,0.0,0.0
btree,-11,-8,0.00048828125,0.00390625,511,510,ok,1,0.4903779799744939,1930,12,11585.237502960394,1,0,WY,0.0010358009490037319,0.2565212291815051,0.36579603369210456,0.9189582933914947,0.003681182861328125,0.00018310546875,1,2,2,2,2,2,6,188,1742,653,0.0,0.0
btree,-11,-9,0.00048828125,0.001953125,1023,1022,ok,1,0.7374321878289738,4506,12,23170.475005920787,1,0,WY,0.0005179004745018659,0.2564101580400041,0.48803055831048736,0.9015910451721306,0.0042972564697265625,4.57763671875e-05,1,2,2,2,2,2,6,380,4126,1515,0.0,0.001
btree,-11,-10,0.00048828125,0.0009765625,2047,2046,ok,0,1.2336362947617943,9082,12,46340.950011841574,1,0,WY,0.00025895023725093296,0.2587840372130553,0.7345973463443659,0.9760227942579588,0.004330635070800781,1.1444091796875e-05,1,2,2,2,2,2,6,764,8318,3043,0.0,0.0
btree,-11,-11,0.00048828125,0.00048828125,4095,4094,ok,0,2.227783148546265,22182,82,92681.90002368315,4,2,WY,0.0008847466439406876,0.25822507812728457,0.7321171804118207,0.9130984070683,0.005288600921630859,1.9550323486328125e-05,3,8,10,8,12,14,48,1532,20650,7414,0.0,0.002
btree,-11,-12,0.00048828125,0.000244140625,8191,8190,ok,0,4.2176357811281076,42422,238,185363.8000473663,5,2,WY,0.001283961593035876,0.25997655211736026,0.7298155815494157,0.9670603064258536,0.005057096481323242,1.4185905456542969e-05,7,20,26,20,28,40,150,3068,39354,14164,0.0,0.002
btree,-11,-13,0.00048828125,0.0001220703125,16383,16382,ok,0,8.198807287726796,98070,604,370727.6000947326,6,2,WY,0.0016292285760371198,0.2594456025719216,0.72760552480999,0.9881686598951313,0.005845427513122559,9.000301361083984e-06,15,44,58,44,62,102,396,6140,91930,32718,0.0,0.003
btree,-12,-3,0.000244140625,0.125,15,14,ok,1,0.2879353383247161,4,12,512.0,1,0,push,0.0078125,0.2864706137840056,0.28612236413097974,0.9996744990348816,0.0001220703125,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
btree,-12,-4,0.000244140625,0.0625,31,30,ok,1,0.2722479657202286,36,12,1024.0,1,0,WY,0.01171875,0.2673550151698055,0.2684737278524485,0.8593877067778503,0.00054931640625,0.046875,1,2,2,2,2,2,6,8,28,14,0.0,0.0
btree,-12,-5,0.000244140625,0.03125,63,62,ok,1,0.270843726844319,102,12,2048.0,1,0,WY,0.005859375,0.2593438951557311,0.2631615992383822,0.9873674055366602,0.0007781982421875,0.01171875,1,2,2,2,2,2,6,20,82,37,0.0,0.0
btree,-12,-6,0.000244140625,0.015625,127,126,ok,1,0.2816975756518579,298,12,4096.0,1,0,WY,0.0029296875,0.25583313661043405,0.26620634125657183,0.9428000559265426,0.00113677978515625,0.0029296875,1,2,2,2,2,2,6,44,254,104,0.0,0.0
btree,-12,-7,0.000244140625,0.0078125,255,254,ok,1,0.3102098223138542,766,12,8192.0,1,0,WY,0.00146484375,0.2546041405665771,0.2791036976849477,0.9915695479496965,0.001461029052734375,0.000732421875,1,2,2,2,2,2,6,92,674,262,0.0,0.0
btree,-12,-8,0.000244140625,0.00390625,511,510,ok,1,0.3708972564827762,1930,12,16384.0,1,0,WY,0.000732421875,0.25379971303487847,0.30856314036872634,0.9267571657312327,0.0018405914306640625,0.00018310546875,1,2,2,2,2,2,6,188,1742,653,0.0,0.0
btree,-12,-9,0.000244140625,0.001953125,1023,1022,ok,1,0.4944344056976453,4506,12,32768.0,1,0,WY,0.0003662109375,0.253521120015215,0.3696453626723451,0.908962666061746,0.0021486282348632812,4.57763671875e-05,1,2,2,2,2,2,6,380,4126,1515,0.0,0.0
btree,-12,-10,0.000244140625,0.0009765625,2047,2046,ok,1,0.7429388351964985,9846,12,65536.0,1,0,WY,0.00018310546875,0.25423483948334263,0.49324063682541014,0.9780636561649617,0.0023474693298339844,1.1444091796875e-05,1,2,2,2,2,2,6,764,9082,3298,0.0,0.0
btree,-12,-11,0.000244140625,0.00048828125,4095,4094,ok,0,1.2410164542953248,22374,12,131072.0,1,0,WY,9.1552734375e-05,0.2542532287168635,0.7415004672156157,0.9259531475120418,0.0026671886444091797,2.86102294921875e-06,1,2,2,2,2,2,6,1532,20842,7478,0.0,0.0
btree,-12,-12,0.000244140625,0.000244140625,8191,8190,ok,0,2.2380606621474755,47034,82,262144.0,4,2,WY,0.00031280517578125,0.25432885423129736,0.7402415926925096,0.9890557779283436,0.0028034448623657227,4.887580871582031e-06,3,8,10,8,12,14,48,3068,43966,15702,0.0,0.002
btree,-12,-13,0.000244140625,0.0001220703125,16383,16382,ok,0,4.232947850788057,98626,238,524288.0,5,2,WY,0.000453948974609375,0.255151404862751,0.7390727709752162,0.9941874959910959,0.002939283847808838,3.546476364135742e-06,7,20,26,20,28,40,150,6140,92486,32903,0.0,0.003
btree,-13,-3,0.0001220703125,0.125,15,14,ok,1,0.2868250932585226,4,12,724.0773439350246,1,0,push,0.005524271728019903,0.286092701185845,0.2859184457413107,0.999837244550387,6.103515625e-05,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
btree,-13,-4,0.0001220703125,0.0625,31,30,ok,1,0.2694584751416168,36,12,1448.1546878700492,1,0,WY,0.008286407592029855,0.26701153214362067,0.26757090548593176,0.8597670835189474,0.000274658203125,0.046875,1,2,2,2,2,2,6,8,28,14,0.0,0.0
btree,-13,-5,0.0001220703125,0.03125,63,62,ok,1,0.26445778658806446,102,12,2896.3093757400984,1,0,WY,0.004143203796014927,0.2587061178451565,0.26061563246441366,0.9883458420201077,0.00038909912109375,0.01171875,1,2,2,2,2,2,6,20,82,37,0.0,0.0
btree,-13,-6,0.0001220703125,0.015625,127,126,ok,1,0.26784280368939783,298,12,5792.618751480197,1,0,WY,0.0020716018980074637,0.2549048322083942,0.2600947491914585,0.9446646800345496,0.000568389892578125,0.0029296875,1,2,2,2,2,2,6,44,254,104,0.0,0.0
btree,-13,-7,0.0001220703125,0.0078125,255,254,ok,1,0.2811132413034051,766,12,11585.237502960394,1,0,WY,0.0010358009490037319,0.25329428019564604,0.2655549732631911,0.9942310814946894,0.0007305145263671875,0.000732421875,1,2,2,2,2,2,6,92,674,262,0.0,0.0
btree,-13,-8,0.0001220703125,0.00390625,511,510,ok,1,0.3109935873103348,1930,12,23170.475005920787,1,0,WY,0.0005179004745018659,0.2524024076541304,0.27981570758559066,0.9306809128930009,0.0009202957153320312,0.00018310546875,1,2,2,2,2,2,6,188,1742,653,0.0,0.0
btree,-13,-9,0.0001220703125,0.001953125,1023,1022,ok,1,0.3725808330092837,4506,12,46340.950011841574,1,0,WY,0.00025895023725093296,0.2520232760821194,0.3101641759058798,0.9126714559187294,0.0010743141174316406,4.57763671875e-05,1,2,2,2,2,2,6,380,4126,1515,0.0,0.0
btree,-13,-10,0.0001220703125,0.0009765625,2047,2046,ok,1,0.49684256271653143,9846,12,92681.90002368315,1,0,WY,0.00012947511862546648,0.25226754212541347,0.3719486163272546,0.9850493144513379,0.0011737346649169922,1.1444091796875e-05,1,2,2,2,2,2,6,764,9082,3298,0.0,0.0
btree,-13,-11,0.0001220703125,0.00048828125,4095,4094,ok,1,0.7460881365638986,22518,12,185363.8000473663,1,0,WY,6.473755931273324e-05,0.25177381536965227,0.4962397879218681,0.9377107936710142,0.001342177391052246,2.86102294921875e-06,1,2,2,2,2,2,6,1532,20986,7527,0.0,0.0
btree,-13,-12,0.0001220703125,0.000244140625,8191,8190,ok,0,1.2451200230252426,46950,12,370727.6000947326,1,0,WY,3.236877965636662e-05,0.252283348967949,0.7453630019101225,0.9633758302875597,0.001399219036102295,7.152557373046875e-07,1,2,2,2,2,2,6,3068,43882,15674,0.0,0.0
btree,-13,-13,0.0001220703125,0.0001220703125,16383,16382,ok,0,2.2436340746738614,99390,82,741455.2001894652,4,2,WY,0.00011059333049258595,0.2524643623020433,0.744728334432095,0.9507199604082368,0.0014810264110565186,1.2218952178955078e-06,3,8,10,8,12,14,48,6140,93250,33158,0.0,0.002
btree,-14,-3,6.103515625e-05,0.125,15,14,ok,1,0.2862697598308649,4,12,1024.0,1,0,push,0.00390625,0.2859035563439455,0.2858163959487714,0.9999186210334301,3.0517578125e-05,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
btree,-14,-4,6.103515625e-05,0.0625,31,30,ok,1,0.2680628608902278,36,12,2048.0,1,0,WY,0.005859375,0.266839272433294,0.26711896329648926,0.8599568261407979,0.0001373291015625,0.046875,1,2,2,2,2,2,6,8,28,14,0.0,0.0
btree,-14,-5,6.103515625e-05,0.03125,63,62,ok,1,0.261262068777847,102,12,4096.0,1,0,WY,0.0029296875,0.25838579599422995,0.25934071885033416,0.9888353921818919,0.000194549560546875,0.01171875,1,2,2,2,2,2,6,20,82,37,0.0,0.0
btree,-14,-6,6.103515625e-05,0.015625,127,126,ok,1,0.260908005065456,298,12,8192.0,1,0,WY,0.00146484375,0.2544375803306038,0.25703336769807095,0.9455983061850287,0.0002841949462890625,0.0029296875,1,2,2,2,2,2,6,44,254,104,0.0,0.0
btree,-14,-7,6.103515625e-05,0.0078125,255,254,ok,1,0.2665469039888854,766,12,16384.0,1,0,WY,0.000732421875,0.25263338936343804,0.2587664665725379,0.9955644506552067,0.00036525726318359375,0.000732421875,1,2,2,2,2,2,6,92,674,262,0.0,0.001
btree,-14,-8,6.103515625e-05,0.00390625,511,510,ok,1,0.2810007113356087,1930,12,32768.0,1,0,WY,0.0003662109375,0.2516945049932318,0.2654090615414729,0.9326488930491501,0.0004601478576660156,0.00018310546875,1,2,2,2,2,2,6,188,1742,653,0.0,0.0
btree,-14,-9,6.103515625e-05,0.001953125,1023,1022,ok,1,0.31156486188059973,4506,12,65536.0,1,0,WY,0.00018310546875,0.251260811435082,0.2803509895570791,0.9145316237757694,0.0005371570587158203,4.57763671875e-05,1,2,2,2,2,2,6,380,4126,1515,0.0,0.0
btree,-14,-10,6.103515625e-05,0.0009765625,2047,2046,ok,1,0.3736063774350401,9846,12,131072.0,1,0,WY,9.1552734375e-05,0.25126300008734154,0.31114817153592955,0.9885606489340052,0.0005868673324584961,1.1444091796875e-05,1,2,2,2,2,2,6,764,9082,3298,0.0,0.0
btree,-14,-11,6.103515625e-05,0.00048828125,4095,4094,ok,1,0.49823520848519176,22466,12,262144.0,1,0,WY,4.57763671875e-05,0.25109908839783834,0.37328840206493735,0.8749651540401718,0.0006695389747619629,2.86102294921875e-06,1,2,2,2,2,2,6,1532,20934,7509,0.0,0.0
btree,-14,-12,6.103515625e-05,0.000244140625,8191,8190,ok,1,0.7478560976021116,46950,12,524288.0,1,0,WY,2.288818359375e-05,0.2511842203724556,0.4979321344815112,0.9673880509449307,0.0006996095180511475,7.152557373046875e-07,1,2,2,2,2,2,6,3068,43882,15674,0.0,0.0
btree,-14,-13,6.103515625e-05,0.0001220703125,16383,16382,ok,0,1.2473701148879783,99390,12,1048576.0,1,0,WY,1.1444091796875e-05,0.2512640446323392,0.7474918716010209,0.9568117093702226,0.0007405132055282593,1.7881393432617188e-07,1,2,2,2,2,2,6,6140,93250,33158,0.0,0.001
caterpillar,-2,-3,0.25,0.125,4,3,ok,0,2.2527472527472527,10,36,16.0,2,0,push,0.625,0.6690311641483515,0.8241758241758238,0.8746490478515625,0.3125,0.5625,2,3,6,3,4,5,24,5,5,6,0.0,0.001
caterpillar,-2,-4,0.25,0.0625,8,7,ok,0,4.279518432662828,18,154,32.0,5,1,push,0.5625,0.6184102295670384,0.25548991749545125,0.779571533203125,0.28125,0.6015625,4,7,14,7,12,21,114,6,12,10,0.0,0.002
caterpillar,-2,-5,0.25,0.03125,16,15,ok,0,8.557550781940414,29,108,64.0,3,0,push,0.453125,0.7288436829795373,0.49459328886296094,0.9448876529932022,0.2265625,0.10546875,4,7,14,7,8,15,78,7,22,16,0.0,0.001
caterpillar,-2,-6,0.25,0.015625,32,31,ok,0,17.115101530718512,43,108,128.0,3,0,push,0.3359375,0.8569040893425903,0.9891862120561014,0.9901341050863266,0.16796875,0.0263671875,4,7,14,7,8,15,78,10,33,24,0.0,0.001
caterpillar,-2,-7,0.25,0.0078125,64,63,ok,0,34.230203061437024,69,207,256.0,4,0,push,0.26953125,0.8078454749189774,0.47561696483250054,0.9957682784133794,0.134765625,0.01263427734375,6,11,22,11,11,29,156,11,58,37,0.0,0.001
caterpillar,-2,-8,0.25,0.00390625,128,127,ok,0,68.46040612287405,94,207,512.0,4,0,push,0.18359375,0.7626189763230897,0.9512339296650011,0.9534930552517458,0.091796875,0.0031585693359375,6,11,22,11,11,29,156,14,80,50,0.0,0.001
caterpillar,-2,-9,0.25,0.001953125,256,255,ok,0,136.9208122457481,126,334,1024.0,5,0,push,0.123046875,0.8030061704358304,0.4573688846031965,0.9909043418889457,0.0615234375,0.00127410888671875,8,15,30,15,14,47,258,15,111,66,0.0,0.002
caterpillar,-2,-10,0.25,0.0009765625,512,511,ok,0,273.8416244914962,163,334,2048.0,5,0,push,0.07958984375,0.7743332416289661,0.914737769206393,0.9473506868032345,0.039794921875,0.0003185272216796875,8,15,30,15,14,47,258,18,145,86,0.0,0.002
caterpillar,-2,-11,0.25,0.00048828125,1024,1023,ok,0,547.6832489829924,203,489,4096.0,6,0,push,0.049560546875,0.7994037533280602,0.43982093169624825,0.9339921530715634,0.0247802734375,0.00011658668518066406,10,19,38,19,17,69,384,19,184,106,0.0,0.002
caterpillar,-2,-12,0.25,0.000244140625,2048,2047,ok,0,1095.3664979659848,248,489,8192.0,6,0,push,0.0302734375,0.8446336697587302,0.8796418633924965,0.9971004904525298,0.01513671875,2.9146671295166016e-05,10,19,38,19,17,69,384,22,226,129,0.0,0.002
caterpillar,-2,-13,0.25,0.0001220703125,4096,4095,ok,0,2190.7329959319695,305,672,16384.0,7,0,push,0.01861572265625,0.8564268311019987,0.42294624420282195,0.9958604732319496,0.009307861328125,1.0013580322265625e-05,12,23,46,23,20,95,534,23,282,158,0.0,0.004
caterpillar,-3,-3,0.125,0.125,4,3,ok,0,1.8490909090909078,17,134,22.62741699796952,5,1,push,0.7513009550107068,0.7558782095733001,0.0,0.9325158848805586,0.265625,2.09375,4,6,14,6,8,18,102,6,11,11,0.0,0.002
caterpillar,-3,-4,0.125,0.0625,8,7,ok,0,3.217254079342503,32,154,45.25483399593904,5,1,push,0.7071067811865476,0.7019310932183305,0.47552594770369433,0.9693153487848398,0.25,0.6015625,4,7,14,7,12,21,114,7,25,18,0.0,0.002
caterpillar,-3,-5,0.125,0.03125,16,15,ok,0,6.4173787278181145,61,108,90.50966799187808,3,0,push,0.6739611508184282,0.7172763820628383,0.8735702445247262,0.9513242268821249,0.23828125,0.10546875,4,7,14,7,8,15,78,10,51,34,0.0,0.001
caterpillar,-3,-6,0.125,0.015625,32,31,ok,0,12.834745701855404,109,259,181.01933598375615,5,0,push,0.6021456183541695,0.7113470216211866,0.6445821646511267,0.9067210857798901,0.212890625,0.063232421875,6,11,22,11,14,36,198,14,95,59,0.0,0.001
caterpillar,-3,-7,0.125,0.0078125,64,63,ok,0,25.669491403708037,161,494,362.0386719675123,7,1,push,0.4447038741056022,0.7601294473597431,0.4756329709122327,0.9411432254229768,0.1572265625,0.0301513671875,8,15,30,15,20,69,390,15,146,86,0.0,0.002
caterpillar,-3,-8,0.125,0.00390625,128,127,ok,0,51.33898280741607,243,334,724.0773439350246,5,0,push,0.3355995074772091,0.7829292598954609,0.9512659418244654,0.9635558888149177,0.11865234375,0.005096435546875,8,15,30,15,14,47,258,19,224,128,0.0,0.002
caterpillar,-3,-9,0.125,0.001953125,256,255,ok,0,102.67796561483215,328,489,1448.1546878700492,6,0,push,0.22649514084881603,0.7854559186156442,0.7019329278126721,0.9895147674455205,0.080078125,0.001865386962890625,10,19,38,19,17,69,384,22,306,171,0.0,0.002
caterpillar,-3,-10,0.125,0.0009765625,512,511,ok,0,205.3559312296643,428,944,2896.3093757400984,9,1,push,0.1477742687245324,0.8141821291493043,0.5179517246277996,0.9720493629840345,0.05224609375,0.0009002685546875,12,23,46,23,26,133,762,23,405,224,0.0,0.003
caterpillar,-3,-11,0.125,0.00048828125,1024,1023,ok,0,410.7118624593286,553,1211,5792.618751480197,10,1,push,0.09546632079984395,0.7814207149097605,0.3821931959808378,0.9682462347357058,0.03375244140625,0.0002887248992919922,14,27,54,27,29,171,984,27,526,287,0.0,0.004
caterpillar,-3,-12,0.125,0.000244140625,2048,2047,ok,0,821.4237249186572,687,883,11585.237502960394,8,0,push,0.05929960433046365,0.8351816860716799,0.7643863919616756,0.9770719812091784,0.020965576171875,5.263090133666992e-05,14,27,54,27,23,125,708,30,657,356,0.0,0.003
caterpillar,-3,-13,0.125,0.0001220703125,4096,4095,ok,0,1642.8474498373143,824,1521,23170.475005920787,11,1,push,0.035562499249128125,0.843313187205033,0.5640357280749061,0.9988737948810786,0.0125732421875,2.2664666175842285e-05,16,31,62,31,32,216,1242,31,793,426,0.0,0.004
caterpillar,-4,-3,0.0625,0.125,4,3,ok,0,1.6114393125671307,40,144,32.0,6,2,push,1.25,0.7497404292583982,4.440892098500626e-16,0.9453382562873496,0.3125,2.25,4,6,14,6,10,20,108,6,34,26,0.0,0.002
caterpillar,-4,-4,0.0625,0.0625,8,7,ok,0,2.4401231825461114,60,315,64.0,8,2,push,0.9375,0.675563009086916,0.5007870512984958,0.868505725581962,0.234375,1.23046875,6,11,22,11,20,44,240,10,50,34,0.0,0.003
caterpillar,-4,-5,0.0625,0.03125,16,15,ok,0,4.793745474714939,130,305,128.0,7,1,push,1.015625,0.7024968854799978,0.5800919029810173,0.9654823547608024,0.25390625,0.2978515625,6,11,22,11,18,42,234,14,116,71,0.0,0.002
caterpillar,-4,-6,0.0625,0.015625,32,31,ok,0,9.586877755486512,228,546,256.0,8,1,push,0.890625,0.7853468957149801,0.5718957377523681,0.9987475300036142,0.22265625,0.13330078125,8,15,30,15,23,76,432,18,210,122,0.0,0.002
caterpillar,-4,-7,0.0625,0.0078125,64,63,ok,0,19.173755495442713,386,785,512.0,9,1,push,0.75390625,0.7701341329010809,0.5652709941881993,0.9935774275283032,0.1884765625,0.04791259765625,10,19,38,19,26,110,630,22,364,203,0.0,0.003
caterpillar,-4,-8,0.0625,0.00390625,128,127,ok,0,38.347510990885425,562,1052,1024.0,10,1,push,0.548828125,0.8394659498754535,0.5587230647445618,0.9980155416196693,0.13720703125,0.01605224609375,12,23,46,23,29,148,852,26,536,295,0.0,0.003
caterpillar,-4,-9,0.0625,0.001953125,256,255,ok,0,76.69502198177085,795,1347,2048.0,11,1,push,0.38818359375,0.8018802337833909,0.5522509845492315,0.9855672097443213,0.0970458984375,0.005138397216796875,14,27,54,27,32,190,1098,30,765,414,0.0,0.004
caterpillar,-4,-10,0.0625,0.0009765625,512,511,ok,0,153.3900439635417,1087,1670,4096.0,12,1,push,0.265380859375,0.8027242377083708,0.5458538749872933,0.9878655024450991,0.06634521484375,0.0015926361083984375,16,31,62,31,35,236,1368,34,1053,562,0.0,0.004
caterpillar,-4,-11,0.0625,0.00048828125,1024,1023,ok,0,306.7800879270834,1411,2021,8192.0,13,1,push,0.1722412109375,0.7897793413315952,0.5395308676214443,0.9885539732062576,0.043060302734375,0.0004818439483642578,18,35,70,35,38,286,1662,38,1373,727,0.0,0.004
caterpillar,-4,-12,0.0625,0.000244140625,2048,2047,ok,0,613.5601758541668,1744,2400,16384.0,14,1,push,0.1064453125,0.8597819324685361,0.533281104074098,0.9936959772703071,0.026611328125,0.0001430511474609375,20,39,78,39,41,340,1980,42,1702,898,0.0,0.005
caterpillar,-4,-13,0.0625,0.0001220703125,4096,4095,ok,0,1227.1203517083336,2171,2807,32768.0,15,1,push,0.066253662109375,0.8287529707105629,0.5271037359108564,0.9960701289751004,0.01656341552734375,4.182755947113037e-05,22,43,86,43,44,398,2322,46,2125,1115,0.0,0.006
caterpillar,-5,-3,0.03125,0.125,4,3,ok,0,1.478681885125182,79,154,45.25483399593904,7,3,push,1.7456698660542893,0.7519190554114104,1.570092458683775e-15,0.9978874490851075,0.30859375,2.40625,4,6,14,6,12,22,114,6,73,52,0.0,0.003
caterpillar,-5,-4,0.03125,0.0625,8,7,ok,0,1.900643458346247,86,151,90.50966799187808,6,2,push,0.9501747372194234,0.8035613370994947,0.86930711425119,0.9718881120093705,0.16796875,0.58984375,4,7,14,7,14,22,108,11,75,48,0.0,0.002
caterpillar,-5,-5,0.03125,0.03125,16,15,ok,0,3.5490295594928227,245,551,181.01933598375615,10,2,push,1.3534465733648762,0.7090332790148666,0.5009499486973522,0.9919360810285331,0.2392578125,0.5380859375,8,15,30,15,27,77,432,18,227,132,0.0,0.003
caterpillar,-5,-6,0.03125,0.015625,32,31,ok,0,7.088861386279024,497,541,362.0386719675123,9,1,push,1.372781524412946,0.737993291709091,0.9634399975277895,0.9131394658715081,0.24267578125,0.132080078125,8,15,30,15,25,75,426,23,474,264,0.0,0.003
caterpillar,-5,-7,0.03125,0.0078125,64,63,ok,0,14.177716498031927,875,1292,724.0773439350246,13,2,push,1.208434440504354,0.729914522815242,0.710346079322808,0.9953353949880677,0.213623046875,0.078857421875,12,23,46,23,38,181,1050,27,848,458,0.0,0.004
caterpillar,-5,-8,0.03125,0.00390625,128,127,ok,0,28.355432996062394,1325,2022,1448.1546878700492,15,2,push,0.9149575049532964,0.819105058074939,0.5237466000685473,0.9915543139323316,0.1617431640625,0.030853271484375,16,31,62,31,44,285,1662,34,1291,687,0.0,0.004
caterpillar,-5,-9,0.03125,0.001953125,256,255,ok,0,56.71086599212479,1933,2485,2896.3093757400984,16,2,push,0.6674010781414045,0.793044413864763,0.6360069025601602,0.990598914230127,0.11798095703125,0.009479522705078125,18,35,70,35,47,351,2052,39,1894,998,0.0,0.005
caterpillar,-5,-10,0.03125,0.0009765625,512,511,ok,0,113.42173198424958,2668,3411,5792.618751480197,18,2,push,0.46058615532365943,0.7919422189555654,0.4689354422247359,0.9929101884143376,0.0814208984375,0.0032529830932617188,22,43,86,43,53,483,2832,43,2625,1372,0.0,0.007
caterpillar,-5,-11,0.03125,0.00048828125,1024,1023,ok,0,226.84346396849915,3526,2999,11585.237502960394,16,1,WY,0.25886392050518264,0.8067762161552423,0.9378708844494718,0.9916623139516363,0.053802490234375,0.0007150173187255859,22,43,86,43,47,425,2484,50,3476,1808,0.0,0.005
caterpillar,-5,-12,0.03125,0.000244140625,2048,2047,ok,0,453.6869279369983,4497,4285,23170.475005920787,19,2,WY,0.1849336277700413,0.816213822405075,0.6915033408893174,0.987375337190121,0.03430938720703125,0.00025540590286254883,26,51,102,51,56,608,3570,55,4442,2300,0.0,0.007
